date month year variable value units
2/1/2005 2 2005 GGT 0.061 meters
3/1/2005 3 2005 GGT 0.04 meters
4/1/2005 4 2005 GGT 0.002 meters
5/1/2005 5 2005 GGT 0.049 meters
6/1/2005 6 2005 GGT -0.001 meters
7/1/2005 7 2005 GGT 0.038 meters
8/1/2005 8 2005 GGT 0.038 meters
9/1/2005 9 2005 GGT 0.006 meters
10/1/2005 10 2005 GGT -0.003 meters
11/1/2005 11 2005 GGT -0.02 meters
12/1/2005 12 2005 GGT 0.019 meters
1/1/2006 1 2006 GGT 0.036 meters
2/1/2006 2 2006 GGT -0.016 meters
3/1/2006 3 2006 GGT 0.072 meters
4/1/2006 4 2006 GGT 0.207 meters
5/1/2006 5 2006 GGT 0.111 meters
6/1/2006 6 2006 GGT 0.034 meters
7/1/2006 7 2006 GGT 0.052 meters
8/1/2006 8 2006 GGT 0.065 meters
9/1/2006 9 2006 GGT 0.043 meters
10/1/2006 10 2006 GGT 0.054 meters
11/1/2006 11 2006 GGT -0.002 meters
12/1/2006 12 2006 GGT -0.037 meters
1/1/2007 1 2007 GGT -0.085 meters
2/1/2007 2 2007 GGT -0.077 meters
3/1/2007 3 2007 GGT -0.109 meters
4/1/2007 4 2007 GGT -0.075 meters
5/1/2007 5 2007 GGT -0.055 meters
6/1/2007 6 2007 GGT -0.043 meters
7/1/2007 7 2007 GGT -0.02 meters
8/1/2007 8 2007 GGT -0.009 meters
9/1/2007 9 2007 GGT -0.024 meters
10/1/2007 10 2007 GGT -0.059 meters
11/1/2007 11 2007 GGT -0.054 meters
12/1/2007 12 2007 GGT -0.103 meters
1/1/2008 1 2008 GGT -0.006 meters
2/1/2008 2 2008 GGT -0.053 meters
3/1/2008 3 2008 GGT -0.139 meters
4/1/2008 4 2008 GGT -0.096 meters
5/1/2008 5 2008 GGT -0.033 meters
6/1/2008 6 2008 GGT -0.017 meters
7/1/2008 7 2008 GGT 0.043 meters
8/1/2008 8 2008 GGT 0.059 meters
9/1/2008 9 2008 GGT 0.047 meters
10/1/2008 10 2008 GGT -0.024 meters
11/1/2008 11 2008 GGT -0.012 meters
12/1/2008 12 2008 GGT -0.036 meters
1/1/2009 1 2009 GGT -0.103 meters
2/1/2009 2 2009 GGT -0.01 meters
3/1/2009 3 2009 GGT -0.041 meters
4/1/2009 4 2009 GGT -0.073 meters
5/1/2009 5 2009 GGT -0.008 meters
6/1/2009 6 2009 GGT 0.061 meters
7/1/2009 7 2009 GGT 0.009 meters
8/1/2009 8 2009 GGT 0.027 meters
9/1/2009 9 2009 GGT 0.021 meters
10/1/2009 10 2009 GGT 0.056 meters
11/1/2009 11 2009 GGT -0.006 meters
12/1/2009 12 2009 GGT 0.071 meters
1/1/2010 1 2010 GGT 0.124 meters
2/1/2010 2 2010 GGT 0.101 meters
3/1/2010 3 2010 GGT -0.004 meters
4/1/2010 4 2010 GGT 0.073 meters
5/1/2010 5 2010 GGT -0.059 meters
6/1/2010 6 2010 GGT -0.035 meters
7/1/2010 7 2010 GGT -0.005 meters
8/1/2010 8 2010 GGT -0.009 meters
9/1/2010 9 2010 GGT -0.027 meters
10/1/2010 10 2010 GGT -0.024 meters
11/1/2010 11 2010 GGT -0.029 meters
12/1/2010 12 2010 GGT 0.029 meters
1/1/2011 1 2011 GGT -0.033 meters
2/1/2011 2 2011 GGT -0.031 meters
3/1/2011 3 2011 GGT 0.042 meters
4/1/2011 4 2011 GGT 0.027 meters
5/1/2011 5 2011 GGT 0.024 meters
6/1/2011 6 2011 GGT 0.05 meters
7/1/2011 7 2011 GGT 0.048 meters
8/1/2011 8 2011 GGT 0.013 meters
9/1/2011 9 2011 GGT 0.017 meters
10/1/2011 10 2011 GGT 0.006 meters
11/1/2011 11 2011 GGT -0.014 meters
12/1/2011 12 2011 GGT -0.062 meters
1/1/2012 1 2012 GGT -0.057 meters
2/1/2012 2 2012 GGT -0.089 meters
3/1/2012 3 2012 GGT -0.029 meters
4/1/2012 4 2012 GGT 0.014 meters
5/1/2012 5 2012 GGT -0.003 meters
6/1/2012 6 2012 GGT 0.016 meters
7/1/2012 7 2012 GGT 0.011 meters
8/1/2012 8 2012 GGT N/A meters
9/1/2012 9 2012 GGT N/A meters
10/1/2012 10 2012 GGT 0.041 meters
11/1/2012 11 2012 GGT 0.044 meters
12/1/2012 12 2012 GGT 0.078 meters
1/1/2013 1 2013 GGT -0.073 meters
2/1/2013 2 2013 GGT -0.104 meters
3/1/2013 3 2013 GGT -0.065 meters
4/1/2013 4 2013 GGT -0.025 meters
5/1/2013 5 2013 GGT -0.02 meters
6/1/2013 6 2013 GGT 0.007 meters
7/1/2013 7 2013 GGT 0.031 meters
8/1/2013 8 2013 GGT 0.004 meters
9/1/2013 9 2013 GGT 0.016 meters
10/1/2013 10 2013 GGT 0.024 meters
11/1/2013 11 2013 GGT 0.019 meters
12/1/2013 12 2013 GGT -0.029 meters
1/1/2014 1 2014 GGT -0.014 meters
2/1/2014 2 2014 GGT -0.033 meters
3/1/2014 3 2014 GGT 0.03 meters
4/1/2014 4 2014 GGT 0.057 meters
5/1/2014 5 2014 GGT 0.038 meters
6/1/2014 6 2014 GGT 0.066 meters
7/1/2014 7 2014 GGT 0.081 meters
8/1/2014 8 2014 GGT 0.071 meters
9/1/2014 9 2014 GGT 0.114 meters
10/1/2014 10 2014 GGT 0.132 meters
11/1/2014 11 2014 GGT 0.07 meters
12/1/2014 12 2014 GGT 0.156 meters
1/1/2015 1 2015 GGT 0.052 meters
2/1/2015 2 2015 GGT 0.062 meters
3/1/2015 3 2015 GGT 0.038 meters
4/1/2015 4 2015 GGT 0.037 meters
5/1/2015 5 2015 GGT 0.083 meters
6/1/2015 6 2015 GGT 0.092 meters
7/1/2015 7 2015 GGT 0.122 meters
8/1/2015 8 2015 GGT 0.081 meters
9/1/2015 9 2015 GGT 0.159 meters
10/1/2015 10 2015 GGT 0.174 meters
11/1/2015 11 2015 GGT 0.091 meters
12/1/2015 12 2015 GGT 0.1 meters
1/1/2016 1 2016 GGT 0.094 meters
2/1/2016 2 2016 GGT 0.022 meters
3/1/2016 3 2016 GGT 0.095 meters
4/1/2016 4 2016 GGT 0.006 meters
5/1/2016 5 2016 GGT 0.05 meters
6/1/2016 6 2016 GGT 0.04 meters
7/1/2016 7 2016 GGT 0.035 meters
8/1/2016 8 2016 GGT 0.071 meters
9/1/2016 9 2016 GGT 0.054 meters
10/1/2016 10 2016 GGT 0.057 meters
11/1/2016 11 2016 GGT 0.067 meters
12/1/2016 12 2016 GGT -0.004 meters
1/1/2017 1 2017 GGT 0.146 meters
2/1/2017 2 2017 GGT 0.195 meters
3/1/2017 3 2017 GGT 0.083 meters
4/1/2017 4 2017 GGT 0.079 meters
5/1/2017 5 2017 GGT 0.072 meters
6/1/2017 6 2017 GGT 0.07 meters
7/1/2017 7 2017 GGT 0.052 meters
8/1/2017 8 2017 GGT 0.09 meters
9/1/2017 9 2017 GGT 0.089 meters
10/1/2017 10 2017 GGT 0.032 meters
11/1/2017 11 2017 GGT 0.057 meters
12/1/2017 12 2017 GGT 0.001 meters
1/1/2018 1 2018 GGT -0.001 meters
2/1/2018 2 2018 GGT -0.034 meters
3/1/2018 3 2018 GGT 0.048 meters
4/1/2018 4 2018 GGT 0.027 meters
5/1/2018 5 2018 GGT 0.044 meters
10/01/00 10 1900 AMF 0.0608 MAF
11/01/00 11 1900 AMF 0.128 MAF
12/01/00 12 1900 AMF 0.0955 MAF
01/01/01 1 1901 AMF 0.208 MAF
02/01/01 2 1901 AMF 0.535 MAF
03/01/01 3 1901 AMF 0.406 MAF
04/01/01 4 1901 AMF 0.706 MAF
05/01/01 5 1901 AMF 0.69 MAF
06/01/01 6 1901 AMF 0.411 MAF
07/01/01 7 1901 AMF 0.1045 MAF
08/01/01 8 1901 AMF 0.0216 MAF
09/01/01 9 1901 AMF 0.0296 MAF
10/01/01 10 1901 AMF 0.046 MAF
11/01/01 11 1901 AMF 0.0668 MAF
12/01/01 12 1901 AMF 0.093 MAF
01/01/02 1 1902 AMF 0.064 MAF
02/01/02 2 1902 AMF 0.4185 MAF
03/01/02 3 1902 AMF 0.379 MAF
04/01/02 4 1902 AMF 0.5655 MAF
05/01/02 5 1902 AMF 0.58 MAF
06/01/02 6 1902 AMF 0.28 MAF
07/01/02 7 1902 AMF 0.069 MAF
08/01/02 8 1902 AMF 0.0189 MAF
09/01/02 9 1902 AMF 0.0112 MAF
10/01/02 10 1902 AMF 0.0272 MAF
11/01/02 11 1902 AMF 0.0445 MAF
12/01/02 12 1902 AMF 0.085 MAF
01/01/03 1 1903 AMF 0.223 MAF
02/01/03 2 1903 AMF 0.186 MAF
03/01/03 3 1903 AMF 0.555 MAF
04/01/03 4 1903 AMF 0.543 MAF
05/01/03 5 1903 AMF 0.547 MAF
06/01/03 6 1903 AMF 0.218 MAF
07/01/03 7 1903 AMF 0.055 MAF
08/01/03 8 1903 AMF 0.0213 MAF
09/01/03 9 1903 AMF 0.0104 MAF
10/01/03 10 1903 AMF 0.0154 MAF
11/01/03 11 1903 AMF 0.182 MAF
12/01/03 12 1903 AMF 0.0635 MAF
01/01/04 1 1904 AMF 0.071 MAF
02/01/04 2 1904 AMF 0.672 MAF
03/01/04 3 1904 AMF 1.33 MAF
04/01/04 4 1904 AMF 0.938 MAF
05/01/04 5 1904 AMF 0.971 MAF
06/01/04 6 1904 AMF 0.751 MAF
07/01/04 7 1904 AMF 0.2625 MAF
08/01/04 8 1904 AMF 0.062 MAF
09/01/04 9 1904 AMF 0.0713 MAF
10/01/04 10 1904 AMF 0.1405 MAF
11/01/04 11 1904 AMF 0.0597 MAF
12/01/04 12 1904 AMF 0.0653 MAF
01/01/05 1 1905 AMF 0.2048 MAF
02/01/05 2 1905 AMF 0.2387 MAF
03/01/05 3 1905 AMF 0.3831 MAF
04/01/05 4 1905 AMF 0.4171 MAF
05/01/05 5 1905 AMF 0.3894 MAF
06/01/05 6 1905 AMF 0.1922 MAF
07/01/05 7 1905 AMF 0.0495 MAF
08/01/05 8 1905 AMF 0.0218 MAF
09/01/05 9 1905 AMF 0.0122 MAF
10/01/05 10 1905 AMF 0.0138 MAF
11/01/05 11 1905 AMF 0.0181 MAF
12/01/05 12 1905 AMF 0.0203 MAF
01/01/06 1 1906 AMF 0.4507 MAF
02/01/06 2 1906 AMF 0.3333 MAF
03/01/06 3 1906 AMF 0.8779 MAF
04/01/06 4 1906 AMF 0.7247 MAF
05/01/06 5 1906 AMF 0.9393 MAF
06/01/06 6 1906 AMF 0.9657 MAF
07/01/06 7 1906 AMF 0.3969 MAF
08/01/06 8 1906 AMF 0.0677 MAF
09/01/06 9 1906 AMF 0.0295 MAF
10/01/06 10 1906 AMF 0.0231 MAF
11/01/06 11 1906 AMF 0.0401 MAF
12/01/06 12 1906 AMF 0.2487 MAF
01/01/07 1 1907 AMF 0.2597 MAF
02/01/07 2 1907 AMF 0.8263 MAF
03/01/07 3 1907 AMF 1.5248 MAF
04/01/07 4 1907 AMF 0.9327 MAF
05/01/07 5 1907 AMF 0.7613 MAF
06/01/07 6 1907 AMF 0.6737 MAF
07/01/07 7 1907 AMF 0.3459 MAF
08/01/07 8 1907 AMF 0.0972 MAF
09/01/07 9 1907 AMF 0.053 MAF
10/01/07 10 1907 AMF 0.0458 MAF
11/01/07 11 1907 AMF 0.0545 MAF
12/01/07 12 1907 AMF 0.1144 MAF
01/01/08 1 1908 AMF 0.1644 MAF
02/01/08 2 1908 AMF 0.117 MAF
03/01/08 3 1908 AMF 0.207 MAF
04/01/08 4 1908 AMF 0.2741 MAF
05/01/08 5 1908 AMF 0.2947 MAF
06/01/08 6 1908 AMF 0.1667 MAF
07/01/08 7 1908 AMF 0.0593 MAF
08/01/08 8 1908 AMF 0.0174 MAF
09/01/08 9 1908 AMF 0.0112 MAF
10/01/08 10 1908 AMF 0.0266 MAF
11/01/08 11 1908 AMF 0.0334 MAF
12/01/08 12 1908 AMF 0.0398 MAF
01/01/09 1 1909 AMF 1.4951 MAF
02/01/09 2 1909 AMF 0.8672 MAF
03/01/09 3 1909 AMF 0.4041 MAF
04/01/09 4 1909 AMF 0.4806 MAF
05/01/09 5 1909 AMF 0.5961 MAF
06/01/09 6 1909 AMF 0.4686 MAF
07/01/09 7 1909 AMF 0.1491 MAF
08/01/09 8 1909 AMF 0.0426 MAF
09/01/09 9 1909 AMF 0.0212 MAF
10/01/09 10 1909 AMF 0.0356 MAF
11/01/09 11 1909 AMF 0.2788 MAF
12/01/09 12 1909 AMF 0.4759 MAF
01/01/10 1 1910 AMF 0.5279 MAF
02/01/10 2 1910 AMF 0.2945 MAF
03/01/10 3 1910 AMF 0.65 MAF
04/01/10 4 1910 AMF 0.6343 MAF
05/01/10 5 1910 AMF 0.5006 MAF
06/01/10 6 1910 AMF 0.145 MAF
07/01/10 7 1910 AMF 0.0375 MAF
08/01/10 8 1910 AMF 0.0172 MAF
09/01/10 9 1910 AMF 0.0168 MAF
10/01/10 10 1910 AMF 0.0258 MAF
11/01/10 11 1910 AMF 0.0386 MAF
12/01/10 12 1910 AMF 0.1031 MAF
01/01/11 1 1911 AMF 0.8597 MAF
02/01/11 2 1911 AMF 0.5933 MAF
03/01/11 3 1911 AMF 0.8038 MAF
04/01/11 4 1911 AMF 0.9027 MAF
05/01/11 5 1911 AMF 0.9033 MAF
06/01/11 6 1911 AMF 1.0637 MAF
07/01/11 7 1911 AMF 0.2039 MAF
08/01/11 8 1911 AMF 0.0332 MAF
09/01/11 9 1911 AMF 0.0227 MAF
10/01/11 10 1911 AMF 0.0259 MAF
11/01/11 11 1911 AMF 0.0311 MAF
12/01/11 12 1911 AMF 0.0283 MAF
01/01/12 1 1912 AMF 0.0732 MAF
02/01/12 2 1912 AMF 0.0493 MAF
03/01/12 3 1912 AMF 0.1224 MAF
04/01/12 4 1912 AMF 0.1778 MAF
05/01/12 5 1912 AMF 0.4347 MAF
06/01/12 6 1912 AMF 0.2979 MAF
07/01/12 7 1912 AMF 0.0581 MAF
08/01/12 8 1912 AMF 0.0168 MAF
09/01/12 9 1912 AMF 0.0225 MAF
10/01/12 10 1912 AMF 0.0199 MAF
11/01/12 11 1912 AMF 0.0947 MAF
12/01/12 12 1912 AMF 0.042 MAF
01/01/13 1 1913 AMF 0.1002 MAF
02/01/13 2 1913 AMF 0.0752 MAF
03/01/13 3 1913 AMF 0.113 MAF
04/01/13 4 1913 AMF 0.3651 MAF
05/01/13 5 1913 AMF 0.4569 MAF
06/01/13 6 1913 AMF 0.1649 MAF
07/01/13 7 1913 AMF 0.0444 MAF
08/01/13 8 1913 AMF 0.0227 MAF
09/01/13 9 1913 AMF 0.0137 MAF
10/01/13 10 1913 AMF 0.0138 MAF
11/01/13 11 1913 AMF 0.0374 MAF
12/01/13 12 1913 AMF 0.1376 MAF
01/01/14 1 1914 AMF 1.0564 MAF
02/01/14 2 1914 AMF 0.3963 MAF
03/01/14 3 1914 AMF 0.5073 MAF
04/01/14 4 1914 AMF 0.5678 MAF
05/01/14 5 1914 AMF 0.7315 MAF
06/01/14 6 1914 AMF 0.407 MAF
07/01/14 7 1914 AMF 0.1385 MAF
08/01/14 8 1914 AMF 0.0344 MAF
09/01/14 9 1914 AMF 0.0168 MAF
10/01/14 10 1914 AMF 0.0254 MAF
11/01/14 11 1914 AMF 0.0299 MAF
12/01/14 12 1914 AMF 0.047 MAF
01/01/15 1 1915 AMF 0.1003 MAF
02/01/15 2 1915 AMF 0.5168 MAF
03/01/15 3 1915 AMF 0.2923 MAF
04/01/15 4 1915 AMF 0.5153 MAF
05/01/15 5 1915 AMF 0.9677 MAF
06/01/15 6 1915 AMF 0.4926 MAF
07/01/15 7 1915 AMF 0.1173 MAF
08/01/15 8 1915 AMF 0.0306 MAF
09/01/15 9 1915 AMF 0.0187 MAF
10/01/15 10 1915 AMF 0.0204 MAF
11/01/15 11 1915 AMF 0.0303 MAF
12/01/15 12 1915 AMF 0.0866 MAF
01/01/16 1 1916 AMF 0.482 MAF
02/01/16 2 1916 AMF 0.5924 MAF
03/01/16 3 1916 AMF 0.8121 MAF
04/01/16 4 1916 AMF 0.7081 MAF
05/01/16 5 1916 AMF 0.6196 MAF
06/01/16 6 1916 AMF 0.4134 MAF
07/01/16 7 1916 AMF 0.1288 MAF
08/01/16 8 1916 AMF 0.0275 MAF
09/01/16 9 1916 AMF 0.0189 MAF
10/01/16 10 1916 AMF 0.045 MAF
11/01/16 11 1916 AMF 0.0458 MAF
12/01/16 12 1916 AMF 0.1294 MAF
01/01/17 1 1917 AMF 0.1031 MAF
02/01/17 2 1917 AMF 0.4118 MAF
03/01/17 3 1917 AMF 0.2804 MAF
04/01/17 4 1917 AMF 0.5563 MAF
05/01/17 5 1917 AMF 0.6481 MAF
06/01/17 6 1917 AMF 0.5455 MAF
07/01/17 7 1917 AMF 0.1114 MAF
08/01/17 8 1917 AMF 0.0288 MAF
09/01/17 9 1917 AMF 0.0172 MAF
10/01/17 10 1917 AMF 0.0158 MAF
11/01/17 11 1917 AMF 0.0176 MAF
12/01/17 12 1917 AMF 0.0376 MAF
01/01/18 1 1918 AMF 0.0231 MAF
02/01/18 2 1918 AMF 0.1291 MAF
03/01/18 3 1918 AMF 0.3192 MAF
04/01/18 4 1918 AMF 0.4483 MAF
05/01/18 5 1918 AMF 0.3233 MAF
06/01/18 6 1918 AMF 0.1294 MAF
07/01/18 7 1918 AMF 0.0248 MAF
08/01/18 8 1918 AMF 0.0075 MAF
09/01/18 9 1918 AMF 0.027 MAF
10/01/18 10 1918 AMF 0.0615 MAF
11/01/18 11 1918 AMF 0.0544 MAF
12/01/18 12 1918 AMF 0.0493 MAF
01/01/19 1 1919 AMF 0.0464 MAF
02/01/19 2 1919 AMF 0.3653 MAF
03/01/19 3 1919 AMF 0.3194 MAF
04/01/19 4 1919 AMF 0.572 MAF
05/01/19 5 1919 AMF 0.6081 MAF
06/01/19 6 1919 AMF 0.1096 MAF
07/01/19 7 1919 AMF 0.0215 MAF
08/01/19 8 1919 AMF 0.0104 MAF
09/01/19 9 1919 AMF 0.0107 MAF
10/01/19 10 1919 AMF 0.0129 MAF
11/01/19 11 1919 AMF 0.0154 MAF
12/01/19 12 1919 AMF 0.0471 MAF
01/01/20 1 1920 AMF 0.0438 MAF
02/01/20 2 1920 AMF 0.0418 MAF
03/01/20 3 1920 AMF 0.2437 MAF
04/01/20 4 1920 AMF 0.3682 MAF
05/01/20 5 1920 AMF 0.4553 MAF
06/01/20 6 1920 AMF 0.1781 MAF
07/01/20 7 1920 AMF 0.0391 MAF
08/01/20 8 1920 AMF 0.0121 MAF
09/01/20 9 1920 AMF 0.0098 MAF
10/01/20 10 1920 AMF 0.0379 MAF
11/01/20 11 1920 AMF 0.1574 MAF
12/01/20 12 1920 AMF 0.2751 MAF
01/01/21 1 1921 AMF 0.4678 MAF
02/01/21 2 1921 AMF 0.3197 MAF
03/01/21 3 1921 AMF 0.5353 MAF
04/01/21 4 1921 AMF 0.4209 MAF
05/01/21 5 1921 AMF 0.5254 MAF
06/01/21 6 1921 AMF 0.3748 MAF
07/01/21 7 1921 AMF 0.071 MAF
08/01/21 8 1921 AMF 0.0123 MAF
09/01/21 9 1921 AMF 0.0063 MAF
10/01/21 10 1921 AMF 0.0142 MAF
11/01/21 11 1921 AMF 0.0388 MAF
12/01/21 12 1921 AMF 0.131 MAF
01/01/22 1 1922 AMF 0.1127 MAF
02/01/22 2 1922 AMF 0.3601 MAF
03/01/22 3 1922 AMF 0.3246 MAF
04/01/22 4 1922 AMF 0.4802 MAF
05/01/22 5 1922 AMF 1.027 MAF
06/01/22 6 1922 AMF 0.6773 MAF
07/01/22 7 1922 AMF 0.0936 MAF
08/01/22 8 1922 AMF 0.0136 MAF
09/01/22 9 1922 AMF 0.0059 MAF
10/01/22 10 1922 AMF 0.0193 MAF
11/01/22 11 1922 AMF 0.0558 MAF
12/01/22 12 1922 AMF 0.398 MAF
01/01/23 1 1923 AMF 0.275 MAF
02/01/23 2 1923 AMF 0.1828 MAF
03/01/23 3 1923 AMF 0.2245 MAF
04/01/23 4 1923 AMF 0.5642 MAF
05/01/23 5 1923 AMF 0.6159 MAF
06/01/23 6 1923 AMF 0.2834 MAF
07/01/23 7 1923 AMF 0.0967 MAF
08/01/23 8 1923 AMF 0.0175 MAF
09/01/23 9 1923 AMF 0.0175 MAF
10/01/23 10 1923 AMF 0.0232 MAF
11/01/23 11 1923 AMF 0.0211 MAF
12/01/23 12 1923 AMF 0.0268 MAF
01/01/24 1 1924 AMF 0.0419 MAF
02/01/24 2 1924 AMF 0.1121 MAF
03/01/24 3 1924 AMF 0.0579 MAF
04/01/24 4 1924 AMF 0.123 MAF
05/01/24 5 1924 AMF 0.1045 MAF
06/01/24 6 1924 AMF 0.0263 MAF
07/01/24 7 1924 AMF 0.0035 MAF
08/01/24 8 1924 AMF 0.0008 MAF
09/01/24 9 1924 AMF 0.0023 MAF
10/01/24 10 1924 AMF 0.0133 MAF
11/01/24 11 1924 AMF 0.0573 MAF
12/01/24 12 1924 AMF 0.0859 MAF
01/01/25 1 1925 AMF 0.0872 MAF
02/01/25 2 1925 AMF 0.5983 MAF
03/01/25 3 1925 AMF 0.3117 MAF
04/01/25 4 1925 AMF 0.5999 MAF
05/01/25 5 1925 AMF 0.6129 MAF
06/01/25 6 1925 AMF 0.2729 MAF
07/01/25 7 1925 AMF 0.0601 MAF
08/01/25 8 1925 AMF 0.0111 MAF
09/01/25 9 1925 AMF 0.0065 MAF
10/01/25 10 1925 AMF 0.0201 MAF
11/01/25 11 1925 AMF 0.0328 MAF
12/01/25 12 1925 AMF 0.0537 MAF
01/01/26 1 1926 AMF 0.0481 MAF
02/01/26 2 1926 AMF 0.2605 MAF
03/01/26 3 1926 AMF 0.1997 MAF
04/01/26 4 1926 AMF 0.4793 MAF
05/01/26 5 1926 AMF 0.2122 MAF
06/01/26 6 1926 AMF 0.0663 MAF
07/01/26 7 1926 AMF 0.0126 MAF
08/01/26 8 1926 AMF 0 MAF
09/01/26 9 1926 AMF 0.0012 MAF
10/01/26 10 1926 AMF 0.0132 MAF
11/01/26 11 1926 AMF 0.1805 MAF
12/01/26 12 1926 AMF 0.1415 MAF
01/01/27 1 1927 AMF 0.2224 MAF
02/01/27 2 1927 AMF 0.7745 MAF
03/01/27 3 1927 AMF 0.4468 MAF
04/01/27 4 1927 AMF 0.7279 MAF
05/01/27 5 1927 AMF 0.6165 MAF
06/01/27 6 1927 AMF 0.4318 MAF
07/01/27 7 1927 AMF 0.0746 MAF
08/01/27 8 1927 AMF 0.0134 MAF
09/01/27 9 1927 AMF 0.0091 MAF
10/01/27 10 1927 AMF 0.0174 MAF
11/01/27 11 1927 AMF 0.1134 MAF
12/01/27 12 1927 AMF 0.0991 MAF
01/01/28 1 1928 AMF 0.1085 MAF
02/01/28 2 1928 AMF 0.1383 MAF
03/01/28 3 1928 AMF 0.9885 MAF
04/01/28 4 1928 AMF 0.536 MAF
05/01/28 5 1928 AMF 0.3956 MAF
06/01/28 6 1928 AMF 0.0975 MAF
07/01/28 7 1928 AMF 0.0197 MAF
08/01/28 8 1928 AMF 0.0044 MAF
09/01/28 9 1928 AMF 0.0024 MAF
10/01/28 10 1928 AMF 0.0116 MAF
11/01/28 11 1928 AMF 0.0275 MAF
12/01/28 12 1928 AMF 0.0383 MAF
01/01/29 1 1929 AMF 0.0417 MAF
02/01/29 2 1929 AMF 0.0988 MAF
03/01/29 3 1929 AMF 0.1482 MAF
04/01/29 4 1929 AMF 0.211 MAF
05/01/29 5 1929 AMF 0.3576 MAF
06/01/29 6 1929 AMF 0.1797 MAF
07/01/29 7 1929 AMF 0.0304 MAF
08/01/29 8 1929 AMF 0.0016 MAF
09/01/29 9 1929 AMF 0.001 MAF
10/01/29 10 1929 AMF 0.0113 MAF
11/01/29 11 1929 AMF 0.0118 MAF
12/01/29 12 1929 AMF 0.162 MAF
01/01/30 1 1930 AMF 0.144 MAF
02/01/30 2 1930 AMF 0.151 MAF
03/01/30 3 1930 AMF 0.328 MAF
04/01/30 4 1930 AMF 0.357 MAF
05/01/30 5 1930 AMF 0.285 MAF
06/01/30 6 1930 AMF 0.16 MAF
07/01/30 7 1930 AMF 0.0272 MAF
08/01/30 8 1930 AMF 0.00684 MAF
09/01/30 9 1930 AMF 0.00805 MAF
10/01/30 10 1930 AMF 0.0168 MAF
11/01/30 11 1930 AMF 0.0341 MAF
12/01/30 12 1930 AMF 0.021 MAF
01/01/31 1 1931 AMF 0.057 MAF
02/01/31 2 1931 AMF 0.0754 MAF
03/01/31 3 1931 AMF 0.1398 MAF
04/01/31 4 1931 AMF 0.1729 MAF
05/01/31 5 1931 AMF 0.1356 MAF
06/01/31 6 1931 AMF 0.0473 MAF
07/01/31 7 1931 AMF 0.0081 MAF
08/01/31 8 1931 AMF 0.003 MAF
09/01/31 9 1931 AMF 0.0042 MAF
10/01/31 10 1931 AMF 0.016 MAF
11/01/31 11 1931 AMF 0.0303 MAF
12/01/31 12 1931 AMF 0.165 MAF
01/01/32 1 1932 AMF 0.1611 MAF
02/01/32 2 1932 AMF 0.3196 MAF
03/01/32 3 1932 AMF 0.298 MAF
04/01/32 4 1932 AMF 0.4025 MAF
05/01/32 5 1932 AMF 0.659 MAF
06/01/32 6 1932 AMF 0.4258 MAF
07/01/32 7 1932 AMF 0.0925 MAF
08/01/32 8 1932 AMF 0.0168 MAF
09/01/32 9 1932 AMF 0.0086 MAF
10/01/32 10 1932 AMF 0.0109 MAF
11/01/32 11 1932 AMF 0.0141 MAF
12/01/32 12 1932 AMF 0.0233 MAF
01/01/33 1 1933 AMF 0.0429 MAF
02/01/33 2 1933 AMF 0.0467 MAF
03/01/33 3 1933 AMF 0.135 MAF
04/01/33 4 1933 AMF 0.239 MAF
05/01/33 5 1933 AMF 0.354 MAF
06/01/33 6 1933 AMF 0.342 MAF
07/01/33 7 1933 AMF 0.0422 MAF
08/01/33 8 1933 AMF 0.0096 MAF
09/01/33 9 1933 AMF 0.0092 MAF
10/01/33 10 1933 AMF 0.0215 MAF
11/01/33 11 1933 AMF 0.0338 MAF
12/01/33 12 1933 AMF 0.1083 MAF
01/01/34 1 1934 AMF 0.1591 MAF
02/01/34 2 1934 AMF 0.1714 MAF
03/01/34 3 1934 AMF 0.2554 MAF
04/01/34 4 1934 AMF 0.1959 MAF
05/01/34 5 1934 AMF 0.1057 MAF
06/01/34 6 1934 AMF 0.0487 MAF
07/01/34 7 1934 AMF 0.0114 MAF
08/01/34 8 1934 AMF 0.0065 MAF
09/01/34 9 1934 AMF 0.0063 MAF
10/01/34 10 1934 AMF 0.0107 MAF
11/01/34 11 1934 AMF 0.0591 MAF
12/01/34 12 1934 AMF 0.0538 MAF
01/01/35 1 1935 AMF 0.1561 MAF
02/01/35 2 1935 AMF 0.1478 MAF
03/01/35 3 1935 AMF 0.213 MAF
04/01/35 4 1935 AMF 0.818 MAF
05/01/35 5 1935 AMF 0.6679 MAF
06/01/35 6 1935 AMF 0.3596 MAF
07/01/35 7 1935 AMF 0.0695 MAF
08/01/35 8 1935 AMF 0.0165 MAF
09/01/35 9 1935 AMF 0.0111 MAF
10/01/35 10 1935 AMF 0.0213 MAF
11/01/35 11 1935 AMF 0.0302 MAF
12/01/35 12 1935 AMF 0.0343 MAF
01/01/36 1 1936 AMF 0.4081 MAF
02/01/36 2 1936 AMF 0.7754 MAF
03/01/36 3 1936 AMF 0.4319 MAF
04/01/36 4 1936 AMF 0.6358 MAF
05/01/36 5 1936 AMF 0.587 MAF
06/01/36 6 1936 AMF 0.3577 MAF
07/01/36 7 1936 AMF 0.0833 MAF
08/01/36 8 1936 AMF 0.0177 MAF
09/01/36 9 1936 AMF 0.0139 MAF
10/01/36 10 1936 AMF 0.0105 MAF
